,datetime,content,title,channels
404,2018-11-21 10:43:56,穆迪：香港房地产公司的收益将继续增长。,,"[{'id': '6', 'name': '观点'}]"
405,2018-11-21 10:43:40,【标普：中国支持民营企业 应能提振投资者情绪】标普全球评级在今日发布的《政府支持民营企业有何信用影响》表示，中国正在为民营企业提供流动性支持，而在行业中处于市场领先地位的民企将获益最大。基建、建筑、制造、资本品及环保行业的企业应获益最大。鉴于政府对房地产行业仍实施调控，开发商将持续面临较高的流动性压力。,,"[{'id': '5', 'name': '市场'}, {'id': '6', 'name': '观点'}]"
406,2018-11-21 10:39:10,【美亚控股近7年后复牌 现涨逾两成】美亚控股在香港现价升18.18%。美亚自2012年1月9日停牌近七年，现宣布已于昨日符合所有复牌条件，将于今早恢复买卖．该公司指，已遵守上市规则规定，有关集团具备足够的业务运作，或拥有相当价值的资产的要求。,,"[{'id': '3', 'name': '公司'}]"
407,2018-11-21 10:38:39,恒立实业今日大幅低开后震荡后，突然跳水杀跌，一度触及跌停板。,,"[{'id': '10', 'name': 'A股'}]"
408,2018-11-21 10:31:49,【人民银行天津分行积极推动应收账款融资业务 提升民营和小微企业金融服务水平】11月21日，人民银行天津分行组织召开民营企业和小微企业应收账款融资推介会。下一步，人民银行天津分行将继续加强内外部协调联动，会同有关部门探索建立促进民营和小微企业应收账款融资业务的工作措施，强化政策导向作用，提高金融机构、企业参与应收账款融资业务的积极性，为更多民营和小微企业提供融资支持和帮助，缓解融资难、融资贵问题，形成多方共赢、共同发展的良好局面。,,"[{'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
409,2018-11-21 10:30:31,国债期货高开高走，10年期主力合约涨超0.2%，5年期主力涨0.1%。,,"[{'id': '5', 'name': '市场'}]"
410,2018-11-21 10:28:45,央行：人民银行天津分行积极推动应收账款融资业务，提升民营和小微企业金融服务水平。,,"[{'id': '7', 'name': '央行'}]"
411,2018-11-21 10:25:53,【工信部官员：废钢铁综合利用是钢铁工业转型升级的重要内容】11月16日，由中国废钢铁应用协会、全国废钢铁产业联盟联合主办的2018年全国废钢铁大会在成都市召开。工信部官员在演讲中指出，废钢铁综合利用是钢铁工业转型升级的重要内容，要贯彻落实创新、协调、绿色、开放、共享的发展理念，着力提高资源利用效率，积极引导和推动废钢铁产业健康发展。,,"[{'id': '8', 'name': '其他'}]"
412,2018-11-21 10:25:29,【一批重大项目落户上海临港产业区 涉及新能源车、燃气轮机等】11月21日，临港地区举行重大项目签约，中国铝业集团、中国交通通信信息中心、中国科学院工程热物理研究所等11家大型央企、科研院所与行业领军企业落地。本次签约的重大项目，具有战略牵引力强、“四新”业态覆盖广、签约项目优、合作方式活的特征。（澎湃）,,"[{'id': '10', 'name': 'A股'}]"
413,2018-11-21 10:25:05,多只连板个股打开涨停，并大幅度跳水。其中，威尔泰、锐奇股份振幅达19%，光洋股份振幅10%。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
414,2018-11-21 10:24:03,创投板块快速杀跌，西安旅游封跌停板，贤丰控股、弘业股份、朗科智能、鲁信创投均跌超7%，大众公用、九鼎投资、民生控股等个股集体跳水。,,"[{'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
415,2018-11-21 10:23:55,【浙江省长袁家军在杭州调研创新型企业 强调加强对中小企业创新支持】调研期间，袁家军考察了安恒信息技术股份有限公司，他强调，广大企业要积极拓展国际视野，敏锐捕捉市场需求，立足当前、长远规划，聚焦实业、做精主业，主动投身浙江省数字经济“一号工程”。各级政府和有关部门要经常听取民营企业反映和诉求，重点加强对中小企业的创新支持和人才保障，着力培育更多具有自主知识产权和核心竞争力的独角兽企业、隐形冠军企业。（浙江日报）,,"[{'id': '8', 'name': '其他'}, {'id': '10', 'name': 'A股'}]"
416,2018-11-21 10:22:56,  【国家医保局：将重点查处医疗机构套取医保基金等行为】从国家医保局获悉，国家医保局决定在全国范围内开展打击欺诈骗取医疗保障基金专项行动“回头看”。国家医保局已下发《通知》进行专门部署。“回头看”聚焦三个重点领域：一是医疗机构，重点查处诱导参保人员住院、盗刷和冒用参保人员社会保障卡、伪造医疗文书或票据、协助参保人员套取医保基金、虚记或多记医疗服务费用等行为。二是零售药店，重点査处串换药品，刷卡套取基金等行为。三是参保人员，重点查处通过票据作假骗取基金等行为。,,"[{'id': '8', 'name': '其他'}]"
417,2018-11-21 10:22:43,【韩国拟用区块链技术追踪牛肉食品安全】韩国政府部门日前发表声明说，计划利用区块链技术追踪市场所售牛肉产品从养殖到屠宰、销售的整个供应链，以向消费者提供更加可靠的食品安全信息。 这一计划由韩国农林畜产食品部与科学技术信息通信部联合推出，准备今年12月在全罗北道畜牧场和屠宰场首先实施项目试点，随后在明年一月正式实施。 （新华社）,,"[{'id': '8', 'name': '其他'}]"
418,2018-11-21 10:21:06,【东方港湾38只基金年内34只跌超10% 仅2只产品正收益】A股的惨淡行情让私募基金行业饱尝苦果，今年以来私募行业平均收益为-11.00%，其中百亿以上规模的大型私募基金公司更是亏损严重。就拿一向标榜价值投资的深圳东方港湾投资管理股份有限公司董事长但斌来说，在其价值投资理念之下，该公司年内净值有更新的38只基金中，仅有2只取得小幅正收益，其余产品全部亏损。据统计，东方港湾旗下近期净值有更新的38只基金中，仅有2只年内取得了小幅正收益，涨幅分别为1.62%、1.18%。而剩下的36只亏损的基金中，有34只跌幅超过10%，24只跌幅超过15%，6只跌幅超过20%。（中经网）,,"[{'id': '3', 'name': '公司'}]"
419,2018-11-21 10:17:36,香港恒生指数抹去之前跌幅。,,"[{'id': '5', 'name': '市场'}]"
420,2018-11-21 10:16:46,【南京拟成立民营企业纾困发展基金】南京拟成立民营企业纾困发展基金，采取股权、债权等方式向上市公司等重点民营企业提供资金支持，化解上市公司等重点民营企业流动性风险。（南京日报）,,"[{'id': '10', 'name': 'A股'}]"
421,2018-11-21 10:15:08,雄安板块再度崛起，冀东装备涨停，韩建河山、河北宣工、冀东水泥、富煌钢构、巨力索具等纷纷跟涨。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
422,2018-11-21 10:13:12,【印染巨头航民上调染费0.2元/米】杭州航民达美染整有限公司19日发布涨价通知称，由于环保成本持续增加，车间生产成本居高不下，自11月21日成品出仓起，轧染，印花两个车间，梭织人造棉印花系列在原价格基础上统一上调0.2元/米。,,"[{'id': '3', 'name': '公司'}, {'id': '5', 'name': '市场'}]"
423,2018-11-21 10:12:31,【湖南推出一揽子措施加强长江港口岸线管理 】 从湖南省交通运输厅获悉，为建设美丽长江岸线，构建长江湖南段港口岸线监督管理长效机制，湖南省近日印发《关于加强长江湖南段港口岸线管理的通知》，从规划约束、审批程序、岸线申请审查、资源整合、临时岸线管理等多个方面加强岸线管理。通知指出，要利用科学的手段，建立完善岸线资源动态数据库和全过程监管机制。（新华社）,,"[{'id': '8', 'name': '其他'}]"
424,2018-11-21 10:10:52,快讯：三大股指拉升翻红，沪企改革、交运设备、保险、快递等涨幅靠前。,,[]
425,2018-11-21 10:10:49,上证综指抹去跌幅。,,"[{'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
426,2018-11-21 10:10:36,标普500指数期货合约上涨，目前涨0.5%。,,"[{'id': '5', 'name': '市场'}, {'id': '9', 'name': '焦点'}]"
427,2018-11-21 10:08:02,深证成指翻红，上证指数跌幅缩小至0.04%，创业板指跌幅缩小至0.13%。,,"[{'id': '10', 'name': 'A股'}]"
428,2018-11-21 10:07:30,【浙江成立首个由政校企联手打造的区块链技术研究机构】11月20日，由浙江省互联网信息办公室指导，浙江大学区块链研究中心、杭州趣链科技有限公司联合成立的浙江省区块链技术研究院在杭州揭牌。据介绍，这是浙江省首个由政府、高校、企业三方联手打造的区块链技术研究机构，将以国家战略需求为牵引，加强区块链技术的战略研究和技术应用，推动政府、经济、社会等领域的数字化转型，加快推进网络强省建设。,,"[{'id': '8', 'name': '其他'}]"
429,2018-11-21 09:59:57,【河南：2020年形成分级诊疗有序就医格局】近日，河南下发《关于推进分级诊疗制度建设提速提质发展的通知》，要求通过规范布局医联体建设，确保到2020年形成分级诊疗有序就医格局，促进基本医疗服务公平可及。《通知》要求科学规划布局医联体建设，于2018年11月底前完善城市医疗集团、县域医共体建设规划工作。河南将全力推进县域医共体建设，建立“基层首诊、双向转诊、急慢分治、上下联动”的分级诊疗新模式，实现县域65%的患者在基层医疗卫生机构就诊，90%的患者在县域内医疗卫生机构就诊。,,"[{'id': '8', 'name': '其他'}]"
430,2018-11-21 09:56:12,【秀强股份：暂缓对教育产业的收购并购】秀强股份在互动平台表示，根据《关于学前教育深化改革规范发展的若干规定》，公司暂缓对教育产业的收购并购。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
431,2018-11-21 09:54:17,【开发商迎3800亿偿债高峰】亿翰统计数据显示，房企第一次偿债小高峰集中在2018年9月~2019年10月，偿还规模约3800亿元，月均偿还额280亿元；第二次大高峰集中在2020年5月~2021年10月，偿债规模约8600亿元，月均偿还额480亿元。近期房企再融资，不仅数量攀升，利率也水涨船高，最高年化利率接近14%。据克尔瑞研究中心的数据显示，相比境内市场，境外融资平均成本更高，有房企融资利率为13.75%。（广州日报）,,"[{'id': '4', 'name': '数据'}]"
432,2018-11-21 09:52:35,【中国足协拟出台俱乐部名称规范，要求中性非企业化】为促进职业联赛的健康、稳定和长远发展，中国足协拟出台规范俱乐部名称的相关规定。根据《中国足球协会职业俱乐部名称规范》（征求意见稿），俱乐部名称被要求非企业化、中性化，若在规定时间未能通过足协认证，俱乐部将不被授予或被取消联赛准入资格。,,"[{'id': '8', 'name': '其他'}]"
433,2018-11-21 09:51:38,【李彦宏：百度不会自己造车 AI企业要保护隐私】百度CEO李彦宏表示，百度不会自己造车，不会自己去开生产线、设计发动机，只做擅长的自动驾驶技术研发。他还说：“人工智能时代数据的广泛可连接和应用，可能导致隐私方面的问题会日益凸显，保护数据安全既是对像百度这样的科技公司的要求，也是行业的底线。我们说AI的最高原则是安全可控，不仅是说AI决不能伤害用户的生命、财产安全，也要保护用户的隐私安全。”（新京报）,,"[{'id': '3', 'name': '公司'}]"
